541,625,15.280029,15.280029
542,484,15.062225,15.062225
542,625,15.280029,15.280029
543,483,15.062225,15.062225
543,625,15.280029,15.280029
544,482,15.062225,15.062225
544,625,15.280029,15.280029
545,481,15.062225,15.062225
545,625,15.280029,15.280029
546,480,15.062225,15.062225
546,625,15.280029,15.280029
547,479,15.062225,15.062225
547,625,15.280029,15.280029
548,478,15.062225,15.062225
548,625,15.280029,15.280029
549,477,15.062225,15.062225
549,625,15.280029,15.280029
550,476,15.062225,15.062225
550,625,15.280029,15.280029
551,475,15.062225,15.062225
551,625,15.280029,15.280029
552,474,15.062225,15.062225
552,626,14.739319,14.739319
553,473,15.062225,15.062225
553,626,15.15361,15.15361
554,472,15.062225,15.062225
554,626,15.280029,15.280029
555,471,15.062225,15.062225
555,626,15.280029,15.280029
556,470,15.062225,15.062225
556,626,15.280029,15.280029
557,469,15.062225,15.062225
557,626,15.280029,15.280029
558,468,15.062225,15.062225
558,626,15.280029,15.280029
559,467,15.062225,15.062225
559,626,15.280029,15.280029
560,466,15.062225,15.062225
560,626,15.280029,15.280029
561,464,15.062225,15.062225
561,465,15.062225,15.062225
561,627,14.739319,14.739319
562,463,15.062225,15.062225
562,627,15.15361,15.15361
563,462,15.062225,15.062225
563,627,15.280029,15.280029
564,461,15.062225,15.062225
564,627,15.280029,15.280029
565,460,15.062225,15.062225
565,627,15.280029,15.280029
566,459,15.062225,15.062225
566,628,14.739319,14.739319
567,458,15.062225,15.062225
567,628,15.15361,15.15361
568,457,15.062225,15.062225
568,628,15.280029,15.280029
569,456,15.062225,15.062225
569,628,15.694321,15.694321
570,455,15.062225,15.062225
570,629,15.15361,15.15361
571,454,15.062225,15.062225
571,629,15.567902,15.567902
572,453,15.062225,15.062225
572,629,15.982193,15.982193
573,452,15.062225,15.062225
573,629,15.694321,15.694321
574,451,15.062225,15.062225
574,630,15.694321,15.694321
575,450,15.062225,15.062225
575,630,16.108612,16.108612
576,449,15.062225,15.062225
576,631,15.567902,15.567902
577,448,15.062225,15.062225
577,632,15.027191,15.027191
578,447,15.062225,15.062225
578,632,15.441483,15.441483
579,446,15.062225,15.062225
579,632,15.855774,15.855774
580,445,15.062225,15.062225
580,633,15.315063,15.315063
581,444,15.062225,15.062225
581,633,15.729355,15.729355
582,443,15.062225,15.062225
582,634,15.188644,15.188644
583,442,15.062225,15.062225
583,635,14.647934,14.647934
584,441,15.062225,15.062225
584,635,15.062225,15.062225
585,440,15.062225,15.062225
585,636,14.647934,14.647934
586,439,15.062225,15.062225
586,636,15.062225,15.062225
587,438,15.062225,15.062225
587,637,15.062225,15.062225
588,437,15.062225,15.062225
588,638,14.647934,14.647934
589,436,15.062225,15.062225
589,639,14.647934,14.647934
590,435,15.062225,15.062225
590,639,15.062225,15.062225
591,434,15.062225,15.062225
591,640,14.647934,14.647934
592,433,15.062225,15.062225
592,641,14.647934,14.647934
593,432,15.062225,15.062225
593,642,14.647934,14.647934
594,431,15.062225,15.062225
594,643,14.233643,14.233643
595,430,15.062225,15.062225
595,643,14.647934,14.647934
596,429,15.062225,15.062225
596,644,14.647934,14.647934
597,428,15.062225,15.062225
597,645,14.647934,14.647934
598,427,15.062225,15.062225
598,646,14.647934,14.647934
599,426,15.062225,15.062225
599,647,14.647934,14.647934
600,425,15.062225,15.062225
600,648,14.647934,14.647934
601,423,15.062225,15.062225
601,424,15.062225,15.062225
601,648,15.062225,15.062225
602,422,15.062225,15.062225
602,649,15.062225,15.062225
603,421,15.062225,15.062225
603,650,15.062225,15.062225
604,420,15.062225,15.062225
604,651,15.062225,15.062225
605,419,15.062225,15.062225
605,652,15.062225,15.062225
605,653,14.647934,14.647934
606,418,15.062225,15.062225
606,654,14.647934,14.647934
607,417,15.062225,15.062225
607,655,14.647934,14.647934
608,416,15.062225,15.062225
608,656,14.647934,14.647934
609,415,15.062225,15.062225
609,657,14.647934,14.647934
610,414,15.062225,15.062225
610,658,14.647934,14.647934
611,413,15.062225,15.062225
611,659,15.062225,15.062225
612,412,15.062225,15.062225
612,660,15.062225,15.062225
612,661,14.647934,14.647934
613,411,15.062225,15.062225
613,662,14.647934,14.647934
614,410,15.062225,15.062225
614,663,14.647934,14.647934
615,409,15.062225,15.062225
615,664,15.062225,15.062225
616,408,15.062225,15.062225
616,665,15.062225,15.062225
616,1854,15.15361,15.15361
616,1855,15.280029,15.280029
616,1856,15.280029,15.280029
616,1857,15.280029,15.280029
616,1858,15.280029,15.280029
616,1859,15.280029,15.280029
616,1860,15.280029,15.280029
617,407,15.062225,15.062225
617,666,15.062225,15.062225
617,1850,15.280029,15.280029
617,1851,15.280029,15.280029
617,1852,15.280029,15.280029
617,1853,15.280029,15.280029
617,1861,15.694321,15.694321
617,1862,15.694321,15.694321
618,406,15.062225,15.062225
618,667,15.602936,15.602936
618,668,15.062225,15.062225
618,1847,15.280029,15.280029
618,1848,15.694321,15.694321
618,1849,15.694321,15.694321
618,1863,15.567902,15.567902
619,405,15.062225,15.062225
619,669,15.062225,15.062225
619,1845,16.108612,16.108612
619,1846,15.694321,15.694321
619,1864,15.027191,15.027191
619,1865,15.441483,15.441483
620,404,15.062225,15.062225
620,670,15.062225,15.062225
620,671,14.647934,14.647934
620,1842,16.108612,16.108612
620,1843,15.982193,15.982193
620,1844,15.567902,15.567902
620,1866,14.900772,14.900772
621,403,15.062225,15.062225
621,672,15.062225,15.062225
621,1839,15.982193,15.982193
621,1840,16.108612,16.108612
621,1841,15.694321,15.694321
621,1867,14.360062,14.360062
621,1868,14.774353,14.774353
622,402,15.062225,15.062225
622,673,15.062225,15.062225
622,674,14.647934,14.647934
622,1837,16.108612,16.108612
622,1838,15.982193,15.982193
622,1869,14.233643,14.233643
623,401,15.062225,15.062225
623,675,15.062225,15.062225
623,1834,15.982193,15.982193
623,1835,16.108612,16.108612
623,1836,15.694321,15.694321
623,1870,13.692932,13.692932
623,1871,14.647934,14.647934
624,400,15.062225,15.062225
624,676,15.062225,15.062225
624,1832,16.108612,16.108612
624,1833,15.982193,15.982193
624,1872,14.647934,14.647934
625,399,15.062225,15.062225
625,677,15.602936,15.602936
625,678,15.062225,15.062225
625,1829,15.982193,15.982193
625,1830,16.108612,16.108612
625,1831,15.694321,15.694321
625,1873,15.188644,15.188644
626,398,15.062225,15.062225
626,679,15.062225,15.062225
626,1827,16.108612,16.108612
626,1828,15.982193,15.982193
626,1874,15.729355,15.729355
627,397,15.062225,15.062225
627,680,15.602936,15.602936
627,1824,15.855774,15.855774
627,1825,16.235031,16.235031
627,1826,15.855774,15.855774
627,1874,15.315063,15.315063
628,396,15.062225,15.062225
628,681,15.602936,15.602936
628,682,15.062225,15.062225
628,1822,15.982193,15.982193
628,1823,16.108612,16.108612
628,1875,15.855774,15.855774
629,395,15.062225,15.062225
629,683,15.602936,15.602936
629,1820,16.108612,16.108612
629,1821,15.982193,15.982193
629,1876,16.396484,16.396484
630,394,15.062225,15.062225
630,684,15.602936,15.602936
630,685,15.062225,15.062225
630,1817,15.982193,15.982193
630,1818,16.108612,16.108612
630,1819,15.694321,15.694321
630,1876,15.982193,15.982193
631,393,15.062225,15.062225
631,686,15.602936,15.602936
631,687,15.062225,15.062225
631,1815,16.108612,16.108612
631,1816,15.982193,15.982193
631,1877,16.522903,16.522903
632,392,15.062225,15.062225
632,688,15.602936,15.602936
632,1812,15.982193,15.982193
632,1813,16.108612,16.108612
632,1814,15.694321,15.694321
632,1877,16.108612,16.108612
633,391,15.062225,15.062225
633,689,16.017227,16.017227
633,690,15.062225,15.062225
633,1810,16.108612,16.108612
633,1811,15.982193,15.982193
633,1878,16.235031,16.235031
634,390,15.062225,15.062225
634,691,15.602936,15.602936
634,692,15.062225,15.062225
634,1807,15.982193,15.982193
634,1808,16.108612,16.108612
634,1809,15.694321,15.694321
634,1878,16.235031,16.235031
635,389,15.062225,15.062225
635,693,15.602936,15.602936
635,1805,16.108612,16.108612
635,1806,15.694321,15.694321
635,1878,16.235031,16.235031
636,388,15.062225,15.062225
636,694,16.017227,16.017227
636,695,15.062225,15.062225
636,1802,16.108612,16.108612
636,1803,15.982193,15.982193
636,1804,15.567902,15.567902
636,1878,16.235031,16.235031
637,387,15.062225,15.062225
637,696,15.602936,15.602936
637,697,15.062225,15.062225
637,1799,15.982193,15.982193
637,1800,16.108612,16.108612
637,1801,15.694321,15.694321
637,1877,16.108612,16.108612
638,386,15.062225,15.062225
638,698,15.602936,15.602936
638,1796,15.694321,15.694321
638,1797,16.108612,16.108612
638,1798,15.694321,15.694321
638,1877,16.522903,16.522903
639,385,15.062225,15.062225
639,699,16.017227,16.017227
639,700,15.062225,15.062225
639,1793,15.567902,15.567902
639,1794,15.982193,15.982193
639,1795,15.694321,15.694321
639,1876,15.982193,15.982193
640,384,15.062225,15.062225
640,701,15.602936,15.602936
640,702,15.062225,15.062225
640,1791,15.694321,15.694321
640,1792,15.694321,15.694321
640,1876,16.396484,16.396484
641,383,15.062225,15.062225
641,703,15.602936,15.602936
641,704,15.062225,15.062225
641,1788,15.694321,15.694321
641,1789,15.982193,15.982193
641,1790,15.567902,15.567902
641,1875,15.855774,15.855774
642,382,15.062225,15.062225
642,705,15.602936,15.602936
642,1785,15.694321,15.694321
642,1786,16.108612,16.108612
642,1787,15.694321,15.694321
642,1874,15.315063,15.315063
643,381,15.062225,15.062225
643,706,16.017227,16.017227
643,707,15.062225,15.062225
643,1782,15.694321,15.694321
643,1783,16.108612,16.108612
643,1784,15.694321,15.694321
643,1874,15.729355,15.729355
644,380,15.062225,15.062225
644,708,15.602936,15.602936
644,709,15.062225,15.062225
644,1779,15.694321,15.694321
644,1780,16.108612,16.108612
644,1781,15.694321,15.694321
644,1873,15.188644,15.188644
645,379,15.062225,15.062225
645,710,15.602936,15.602936
645,1776,15.694321,15.694321
645,1777,16.108612,16.108612
645,1778,15.694321,15.694321
645,1872,14.647934,14.647934
646,378,15.062225,15.062225
646,711,16.017227,16.017227
646,712,15.602936,15.602936
646,1773,15.694321,15.694321
646,1774,16.108612,16.108612
646,1775,15.694321,15.694321
646,1871,14.647934,14.647934
647,377,15.062225,15.062225
647,713,16.017227,16.017227
647,714,15.062225,15.062225
647,1770,15.694321,15.694321
647,1771,16.108612,16.108612
647,1772,15.694321,15.694321
647,1870,14.647934,14.647934
648,376,15.062225,15.062225
648,715,15.602936,15.602936
648,716,15.062225,15.062225
648,1767,15.567902,15.567902
648,1768,15.982193,15.982193
648,1769,15.694321,15.694321
648,1869,14.647934,14.647934
649,375,15.062225,15.062225
649,717,15.602936,15.602936
649,1765,15.694321,15.694321
649,1766,15.694321,15.694321
649,1868,14.647934,14.647934
650,374,15.062225,15.062225
650,718,16.017227,16.017227
650,719,15.602936,15.602936
650,1762,15.694321,15.694321
650,1763,15.982193,15.982193
650,1764,15.567902,15.567902
650,1867,15.062225,15.062225
651,373,15.062225,15.062225
651,720,16.017227,16.017227
651,721,15.602936,15.602936
651,1759,15.694321,15.694321
651,1760,16.108612,16.108612
651,1761,15.694321,15.694321
651,1865,14.647934,14.647934
651,1866,15.062225,15.062225
652,372,15.062225,15.062225
652,722,16.017227,16.017227
652,723,15.062225,15.062225
652,1756,15.694321,15.694321
652,1757,16.108612,16.108612
652,1758,15.694321,15.694321
652,1864,15.062225,15.062225
653,371,15.062225,15.062225
653,724,15.602936,15.602936
653,1753,15.694321,15.694321
653,1754,16.108612,16.108612
653,1755,15.694321,15.694321
653,1863,15.062225,15.062225
654,370,15.062225,15.062225
654,725,16.017227,16.017227
654,726,15.602936,15.602936
654,1750,15.694321,15.694321
654,1751,16.108612,16.108612
654,1752,15.694321,15.694321
654,1862,15.602936,15.602936
655,369,15.062225,15.062225
655,727,16.017227,16.017227
655,728,15.602936,15.602936
655,1747,15.694321,15.694321
655,1748,16.108612,16.108612
655,1749,15.694321,15.694321
655,1860,15.602936,15.602936
655,1861,15.602936,15.602936
656,368,15.062225,15.062225
656,729,16.017227,16.017227
656,730,15.062225,15.062225
656,1744,15.694321,15.694321
656,1745,16.108612,16.108612
656,1746,15.694321,15.694321
656,1858,15.062225,15.062225
656,1859,16.017227,16.017227
657,367,15.062225,15.062225
657,731,15.602936,15.602936
657,732,15.062225,15.062225
657,1742,15.982193,15.982193
657,1743,15.694321,15.694321
657,1857,15.602936,15.602936
658,366,15.062225,15.062225
658,733,15.602936,15.602936
658,1739,15.694321,15.694321
658,1740,15.982193,15.982193
658,1741,15.567902,15.567902
658,1855,15.062225,15.062225
658,1856,16.017227,16.017227
659,365,15.062225,15.062225
659,734,16.017227,16.017227
659,735,15.602936,15.602936
659,1736,15.694321,15.694321
659,1737,16.108612,16.108612
659,1738,15.694321,15.694321
659,1854,15.602936,15.602936
660,364,15.062225,15.062225
660,736,16.017227,16.017227
660,737,15.602936,15.602936
660,1733,15.694321,15.694321
660,1734,16.108612,16.108612
660,1735,15.694321,15.694321
660,1852,15.602936,15.602936
660,1853,15.602936,15.602936
661,363,15.062225,15.062225
661,738,16.017227,16.017227
661,739,15.062225,15.062225
661,1730,15.694321,15.694321
661,1731,16.108612,16.108612
661,1732,15.694321,15.694321
661,1850,15.062225,15.062225
661,1851,16.017227,16.017227
662,362,15.062225,15.062225
662,740,15.602936,15.602936
662,1727,15.694321,15.694321
662,1728,16.108612,16.108612
662,1729,15.694321,15.694321
662,1849,15.602936,15.602936
663,361,15.062225,15.062225
663,741,16.017227,16.017227
663,742,15.602936,15.602936
663,1724,15.694321,15.694321
663,1725,16.108612,16.108612
663,1726,15.694321,15.694321
663,1847,15.602936,15.602936
663,1848,15.602936,15.602936
664,360,15.062225,15.062225
664,743,16.017227,16.017227
664,744,15.602936,15.602936
664,1722,16.108612,16.108612
664,1723,15.694321,15.694321
664,1846,16.017227,16.017227
665,359,15.062225,15.062225
665,745,16.017227,16.017227
665,746,15.062225,15.062225
665,1719,15.982193,15.982193
665,1720,15.982193,15.982193
665,1721,15.567902,15.567902
665,1844,15.602936,15.602936
665,1845,15.602936,15.602936
666,358,15.062225,15.062225
666,747,15.602936,15.602936
666,748,15.062225,15.062225
666,1716,15.694321,15.694321
666,1717,16.108612,16.108612
666,1718,15.694321,15.694321
666,1842,15.602936,15.602936
666,1843,15.602936,15.602936
667,357,15.062225,15.062225
667,749,15.602936,15.602936
667,1713,15.694321,15.694321
667,1714,16.108612,16.108612
667,1715,15.694321,15.694321
667,1841,16.017227,16.017227
668,356,15.062225,15.062225
668,750,16.017227,16.017227
668,751,15.602936,15.602936
668,1710,15.694321,15.694321
668,1711,16.108612,16.108612
668,1712,15.694321,15.694321
668,1839,15.602936,15.602936
668,1840,15.602936,15.602936
669,355,15.062225,15.062225
669,752,16.017227,16.017227
669,753,15.602936,15.602936
669,1708,16.108612,16.108612
669,1709,15.694321,15.694321
669,1837,15.602936,15.602936
669,1838,15.602936,15.602936
670,354,15.062225,15.062225
670,754,16.017227,16.017227
670,755,15.602936,15.602936
670,1705,15.982193,15.982193
670,1706,15.982193,15.982193
670,1707,15.567902,15.567902
670,1836,16.017227,16.017227
671,353,15.062225,15.062225
671,756,16.017227,16.017227
671,1702,15.694321,15.694321
671,1703,16.108612,16.108612
671,1704,15.694321,15.694321
671,1834,15.602936,15.602936
671,1835,15.602936,15.602936
672,352,15.062225,15.062225
672,757,16.017227,16.017227
672,758,15.602936,15.602936
672,1699,15.694321,15.694321
672,1700,16.108612,16.108612
672,1701,15.694321,15.694321
672,1832,15.602936,15.602936
672,1833,15.602936,15.602936
673,351,15.062225,15.062225
673,759,16.017227,16.017227
673,760,15.602936,15.602936
673,1696,15.694321,15.694321
673,1697,16.108612,16.108612
673,1698,15.694321,15.694321
673,1831,16.017227,16.017227
674,350,15.062225,15.062225
674,761,16.017227,16.017227
674,762,15.602936,15.602936
674,1694,16.108612,16.108612
674,1695,15.694321,15.694321
674,1829,15.602936,15.602936
674,1830,15.602936,15.602936
675,349,15.062225,15.062225
675,763,16.017227,16.017227
675,764,15.602936,15.602936
675,1691,15.982193,15.982193
675,1692,15.982193,15.982193
675,1693,15.567902,15.567902
675,1827,15.602936,15.602936
675,1828,15.602936,15.602936
676,348,15.062225,15.062225
676,765,16.017227,16.017227
676,766,15.602936,15.602936
676,1688,15.694321,15.694321
676,1689,16.108612,16.108612
676,1690,15.694321,15.694321
676,1826,16.017227,16.017227
677,347,15.062225,15.062225
677,767,16.017227,16.017227
677,1685,15.694321,15.694321
677,1686,16.108612,16.108612
677,1687,15.694321,15.694321
677,1824,15.602936,15.602936
677,1825,15.602936,15.602936
678,346,15.062225,15.062225
678,768,16.017227,16.017227
678,769,15.602936,15.602936
678,1683,16.108612,16.108612
678,1684,15.694321,15.694321
678,1822,15.602936,15.602936
678,1823,15.602936,15.602936
679,345,15.062225,15.062225
679,770,16.017227,16.017227
679,771,15.602936,15.602936
679,1680,15.982193,15.982193
679,1681,15.982193,15.982193
679,1682,15.567902,15.567902
679,1821,16.017227,16.017227
680,344,15.062225,15.062225
680,772,16.017227,16.017227
680,773,15.602936,15.602936
680,1677,15.694321,15.694321
680,1678,16.108612,16.108612
680,1679,15.694321,15.694321
680,1819,15.602936,15.602936
680,1820,15.602936,15.602936
681,343,15.062225,15.062225
681,774,16.017227,16.017227
681,775,15.602936,15.602936
681,1674,15.694321,15.694321
681,1675,16.108612,16.108612
681,1676,15.694321,15.694321
681,1817,15.602936,15.602936
681,1818,15.602936,15.602936
682,343,15.062225,15.062225
682,776,16.017227,16.017227
682,777,15.602936,15.602936
682,1672,16.108612,16.108612
682,1673,15.694321,15.694321
682,1816,16.017227,16.017227
683,342,15.062225,15.062225
683,778,16.017227,16.017227
683,1669,15.982193,15.982193
683,1670,15.982193,15.982193
683,1671,15.567902,15.567902
683,1814,15.602936,15.602936
683,1815,15.602936,15.602936
684,341,15.062225,15.062225
684,779,15.602936,15.602936
684,780,16.017227,16.017227
684,1666,15.694321,15.694321
684,1667,16.108612,16.108612
684,1668,15.694321,15.694321
684,1812,15.602936,15.602936
684,1813,15.602936,15.602936
685,340,15.062225,15.062225
685,781,16.017227,16.017227
685,782,16.017227,16.017227
685,1663,15.694321,15.694321
685,1664,16.108612,16.108612
685,1665,15.694321,15.694321
685,1811,16.017227,16.017227
686,339,15.062225,15.062225
686,783,16.017227,16.017227
686,784,16.017227,16.017227
686,1661,16.108612,16.108612
686,1662,15.694321,15.694321
686,1809,15.602936,15.602936
686,1810,15.602936,15.602936
687,338,15.062225,15.062225
687,785,16.017227,16.017227
687,786,16.017227,16.017227
687,1658,16.108612,16.108612
687,1659,15.982193,15.982193
687,1660,15.567902,15.567902
687,1807,15.602936,15.602936
687,1808,15.602936,15.602936
688,337,15.062225,15.062225
688,787,16.017227,16.017227
688,788,15.602936,15.602936
688,1655,15.982193,15.982193
688,1656,16.108612,16.108612
688,1657,15.694321,15.694321
688,1806,16.017227,16.017227
689,336,15.062225,15.062225
689,789,16.017227,16.017227
689,790,15.602936,15.602936
689,1652,15.694321,15.694321
689,1653,16.108612,16.108612
689,1654,15.694321,15.694321
689,1804,15.602936,15.602936
689,1805,15.602936,15.602936
690,335,15.062225,15.062225
690,791,16.017227,16.017227
690,792,15.602936,15.602936
690,1650,16.108612,16.108612
690,1651,15.694321,15.694321
690,1802,15.602936,15.602936
690,1803,15.602936,15.602936
691,334,15.062225,15.062225
691,793,16.017227,16.017227
691,794,15.602936,15.602936
691,1647,16.108612,16.108612
691,1648,15.982193,15.982193
691,1649,15.567902,15.567902
691,1801,16.017227,16.017227
692,333,15.062225,15.062225
692,795,16.017227,16.017227
692,796,15.602936,15.602936
692,1644,15.982193,15.982193
692,1645,16.108612,16.108612
692,1646,15.694321,15.694321
692,1799,15.602936,15.602936
692,1800,15.602936,15.602936
693,333,14.647934,14.647934
693,797,16.017227,16.017227
693,798,15.729355,15.729355
693,1641,15.694321,15.694321
693,1642,16.108612,16.108612
693,1643,15.694321,15.694321
693,1797,15.602936,15.602936
693,1798,16.017227,16.017227
694,332,15.062225,15.062225
694,799,16.017227,16.017227
694,800,15.855774,15.855774
694,1638,15.694321,15.694321
694,1639,16.108612,16.108612
694,1640,15.694321,15.694321
694,1796,16.017227,16.017227
695,331,15.062225,15.062225
695,801,16.017227,16.017227
695,802,15.982193,15.982193
695,1636,16.108612,16.108612
695,1637,15.694321,15.694321
695,1794,15.602936,15.602936
695,1795,15.602936,15.602936
696,330,15.062225,15.062225
696,803,16.017227,16.017227
696,804,16.017227,16.017227
696,1633,15.982193,15.982193
696,1634,15.982193,15.982193
696,1635,15.567902,15.567902
696,1792,15.602936,15.602936
696,1793,16.017227,16.017227
697,329,15.062225,15.062225
697,805,16.017227,16.017227
697,806,16.017227,16.017227
697,1630,15.694321,15.694321
697,1631,16.108612,16.108612
697,1632,15.694321,15.694321
697,1791,16.017227,16.017227
698,328,15.062225,15.062225
698,807,16.017227,16.017227
698,808,16.017227,16.017227
698,1628,16.108612,16.108612
698,1629,15.694321,15.694321
698,1789,15.602936,15.602936
698,1790,15.602936,15.602936
699,327,15.062225,15.062225
699,809,16.017227,16.017227
699,810,16.017227,16.017227
699,1625,16.108612,16.108612
699,1626,15.982193,15.982193
699,1627,15.567902,15.567902
699,1787,15.602936,15.602936
699,1788,16.017227,16.017227
700,326,15.062225,15.062225
700,811,16.017227,16.017227
700,812,16.017227,16.017227
700,1622,15.982193,15.982193
700,1623,16.108612,16.108612
700,1624,15.694321,15.694321
700,1786,16.017227,16.017227
701,325,15.062225,15.062225
701,813,16.017227,16.017227
701,814,16.017227,16.017227
701,1619,15.694321,15.694321
701,1620,16.108612,16.108612
701,1621,15.694321,15.694321
701,1784,15.602936,15.602936
701,1785,15.602936,15.602936
702,324,15.062225,15.062225
702,815,16.017227,16.017227
702,816,16.017227,16.017227
702,1617,16.108612,16.108612
702,1618,15.694321,15.694321
702,1782,15.062225,15.062225
702,1783,16.017227,16.017227
703,323,15.062225,15.062225
703,817,16.017227,16.017227
703,818,16.017227,16.017227
703,1614,15.982193,15.982193
703,1615,15.982193,15.982193
703,1616,15.567902,15.567902
703,1781,15.602936,15.602936
704,322,15.062225,15.062225
704,819,16.017227,16.017227
704,820,16.017227,16.017227
704,1611,15.694321,15.694321
704,1612,16.108612,16.108612
704,1613,15.694321,15.694321
704,1779,15.602936,15.602936
